"ShopID","ShopName","Address","Landmark","Area","City","Pincode","Latitude","Longitude","State","StartTime","EndTime","OpenMonday","OpenTuesday","OpenWednesday","OpenThursday","OpenFriday","OpenSaturday","OpenSunday","CheckOpen","StorePhoneAreaCode","StorePhoneNumber","MerchantID","ShopAddDate","MallFlag","ShopActive","ShopSource","ShopSourceValue","ShopAddedBy","ShopEditedBy","ShopLastEdited"
"5196","Mandarin Court - Delhi","F 126, Katwaria Sarai, Opposite Qutab Hotel, New Delhi",,,"New Delhi",,"28.6139391","77.2090212","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4196","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5197","Maquina - Tex Mex Dine Bar - Delhi","30 A, Ground Floor, Hauz Khas Village, New Delhi",,"Hauz Khas","New Delhi",,"28.5494489","77.2001368","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4197","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5198","Market Cafe - Delhi","Shop No. 8, 2nd Floor, Khan Market, New Delhi, 110003",,"Sujan Singh Park","New Delhi",,"28.6000912","77.2270425","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4198","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5199","Masala Lounge - Faridabad","SA 4,6,8, 2nd Floor, Crown Plaza, Mathura Road, Sector 15A, Faridabad",,"Sector 15A","Faridabad",,"28.3947646","77.3124019","Haryana",,,"1","1","1","1","1","1","1","1",,,"4199","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5200","Masha - Delhi","9A, 1st Floor, Hauz Khas Village, New Delhi",,"Siri Fort","New Delhi",,"28.5480639","77.2247081","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4200","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5201","mayuri - Banglore","106,1st Floor cauravy complex,new bel road",,,"Bengaluru",,"13.033954","77.568789","Karnataka",,,"1","1","1","1","1","1","1","1",,,"4201","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5202","Mediterran - Kanpur","113/7L, Swaroop Nagar, Opposite Matijheal Gate No 1, Kanpur",,"Harsh Nagar","Kanpur",,"26.4782711","80.3164361","Uttar Pradesh",,,"1","1","1","1","1","1","1","1",,,"4202","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5203","Mehmaan - Mumbai","39/2, Hotel Juhu plaza, Juhu Beach, Juhu, Mumbai",,"Juhu","Mumbai",,"19.0954990","72.8280550","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4203","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5204","Merge- Chennai","39, Mortien Road, Egmore, Chennai",,"Egmore","Chennai",,"13.0732259","80.2609209","Tamil Nadu",,,"1","1","1","1","1","1","1","1",,,"4204","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5205","Merlin's Karaoke Bar- The Orchid - Mumbai","The Orchid Hotel, 70C, Nehru Road, Vile Parle East, Mumbai",,"Santacruz East","Mumbai",,"19.0975684","72.8491405","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4205","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5206","Metro Grill - Delhi","DDA Market, Shop No. 21-25, Sandesh Vihar, Pitam Pura, New Delhi",,"Pitampura","New Delhi",,"28.6928259","77.1420450","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4206","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5207","Mezbaan - Amer City Hertiage Hotel - Jaipur","B 2, Near Brahmpuri Police Station, Amer Road, Jaipur",,,"Jaipur",,"26.9540532","75.842311","Rajasthan",,,"1","1","1","1","1","1","1","1",,,"4207","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5208","Mezz 9- Bangalore","114, KH Road, Double Road, Bangalore",,"Sampangi Rama Nagar","Bengaluru",,"12.9655486","77.5942925","Karnataka",,,"1","1","1","1","1","1","1","1",,,"4208","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5209","Mia Bella- New Delhi","50A, Third Floor, Hauz Khas Village, Hauz Khas, New Delhi, 110016",,"Hauz Khas","New Delhi",,"28.5494489","77.2001368","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4209","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5210","Mini Punjab - Mumbai","3, Kailash Shopping Center, Junction Of 16th & 33rd TPS Road, Pali Hill, Bandra West, Mumbai, 400023",,,"Mumbai",,"19.0654145","72.8310899","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4210","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5211","Miraparakaya - Celebrations - Hyderabad","No. 66A,67, Road No. 1, Jubilee Hills, Hyderabad- 33",,"Jubilee Hills","Hyderabad",,"17.4290611","78.4182679","Telangana",,,"1","1","1","1","1","1","1","1",,,"4211","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5212","Moon Shadow - Hotel Rockland - Jaipur","263, Frontier Colony, Adarsh Nagar, Jaipur",,"Adarsh Nagar","Jaipur",,"26.8984568","75.8294273","Rajasthan",,,"1","1","1","1","1","1","1","1",,,"4212","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5213","Mosh pit - Club Republic - Hyderabad","7th Floor, Shangrila Plaza, Road no. 2, Banjara hills, hyderabad",,"Banjara Hills","Hyderabad",,"17.4138277","78.4397584","Telangana",,,"1","1","1","1","1","1","1","1",,,"4213","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5214","Mostly Grills - The Orchid - Mumbai","The Orchid Hotel, 70C, Nehru Road, Vile Parle East, Mumbai",,"Santacruz East","Mumbai",,"19.0975684","72.8491405","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4214","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5215","Moti Mahal - Delhi","11, Defence Colony Market, New Delhi",,"Moti Bagh","New Delhi",,"28.5838813","77.1781973","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4215","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5216","Moti Mahal Delux - New Delhi","A 7, Kailash Park, Kirti Nagar, New Delhi",,"Bali Nagar","New Delhi",,"28.6552223","77.1373969","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4216","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5217","Moti Mahal Delux ","H 224K, 1st & 2nd Floor",,"Sector 63","Noida",,"28.6245547","77.3049413","Uttar Pradesh",,,"1","1","1","1","1","1","1","1",,,"4217","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5218","Movida- New Delhi","N 38, Outer Circle, Cannaught Place, New Delhi",,"Connaught Place","New Delhi",,"28.6321995","77.2165075","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4218","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5219","MultiCuisine Restaurant - Keys Hotel","#18-8-40/B, Leela Mahal Center, Tirumala bypass road, Madura Nagar, Tirupati, Andhra Pradesh, 517501",,,"Tirupati",,"13.6432102","79.4272941","Andhra Pradesh",,,"1","1","1","1","1","1","1","1",,,"4219","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5220","Mustard- Bangalore","114, KH Road, Double Road, Bangalore",,"Sampangi Rama Nagar","Bengaluru",,"12.9655486","77.5942925","Karnataka",,,"1","1","1","1","1","1","1","1",,,"4220","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5221","My Bar Grill - Delhi","28, 3rd Floor, Hauz Khas Village",,"Siri Fort","New Delhi",,"28.5512187","77.2069592","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4221","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5222","My Bar Lounge - Delhi","G 68, Opposite Alka Hotel, Near Metro Exit 7 & 8, Outer Circle, Connaught Place",,,"New Delhi",,"28.6330244","77.2176329","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4222","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5223","My Bar Restaurant - Delhi","5136, Main Bazaar, Near Rama Krishna Ashram Metro Station",,"Paharganj","New Delhi","110055","28.6406178","77.2085894","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4223","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5224","My Bar Square - Delhi","E 34 & 35, 1st Floor, Inner Circle",,"Connaught Place","New Delhi",,"32.5114044","-103.1993108","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4224","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5225","My Love Restaurant & Bar -Delhi","23 B, Panchukuian Road, Near R K Ashram Metro Station, Pillar No 12, New Delhi",,,"New Delhi",,"28.6139391","77.2090212","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4225","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5226","Mumal Restaurant - Hotel Mumal Palace - Jaipur","Sikar Road, Amba Badi, Jaipur",,"Vidhyadhar Nagar","Jaipur",,"26.9446998","75.7734706","Rajasthan",,,"1","1","1","1","1","1","1","1",,,"4226","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5227","Mustard & Cress","153/1, HAGADUR MAIN ROAD, TO PRESTIGE OZONE, WHITEFIELD, Bangalore, 560066",,"Whitefield","Bengaluru",,"12.9590509","77.7494998","Karnataka",,,"1","1","1","1","1","1","1","1",,,"4227","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5228","My Bar Cafe - Delhi","M 45, 1st Floor, M Block Markert Greater Kailash Part 1",,"Sector 34","Faridabad",,"28.4706542","77.3125992","Haryana",,,"1","1","1","1","1","1","1","1",,,"4228","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5229","OJ Speciality - Japanese Resturant - Banglore","#14, Bhattrahalli, Old Madras Road, KR Puram, 560049",,,"Bengaluru",,"13.0223427","77.7112958","Karnataka",,,"1","1","1","1","1","1","1","1",,,"4229","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5230","OKO","The Lalit Ashok Bangalore, Kumara Krupa High Grounds,, Bengalore, 560001",,"Sampangi Rama Nagar","Bengaluru",,"12.9871748","77.5841502","Karnataka",,,"1","1","1","1","1","1","1","1",,,"4230","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5231","Old World Charm - Delhi","49, 3rd Floor, NWA Club Road",,"Punjabi Bagh","New Delhi",,"28.6668235","77.1223202","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4231","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5232","Olives- Chennai","36, Royapettah High Road, Chennai",,"Nungambakkam","Chennai",,"13.0482612","80.265831","Tamil Nadu",,,"1","1","1","1","1","1","1","1",,,"4232","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5233","On The Rocks - The Atrium - Faridabad","Shooting Range Road, Faridabad",,,"Faridabad",,"28.4898089","77.283448","Haryana",,,"1","1","1","1","1","1","1","1",,,"4233","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5234","On the rocks - The Lark - Banglore","#19, Vidyanagar, hosur road, bommasandra",,,"Bengaluru",,"12.8217136","77.6871318","Karnataka",,,"1","1","1","1","1","1","1","1",,,"4234","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5235","Open House- New Delhi","C 37, C Block, Canaught Place, New Delhi",,"East of Kailash","New Delhi",,"28.5598535","77.2570163","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4235","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5236","Orchid Restaurant - Hotel Chaupal - Gurgaon","Hotel Chaupal, 303/2,, Delhi-Gurgaon Road, Gurgaon",,"Sector 14","Gurgaon",,"28.4679754","77.0376671","Haryana",,,"1","1","1","1","1","1","1","1",,,"4236","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5237","Oriental Bowl - Mumbai","Ramada Hotel Palm Grove, JuhuBeach Road, Juhu, Mumbai",,"Juhu","Mumbai",,"19.0988210","72.8320717","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4237","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5238","Outback Bar & Grill - Pine Tree Hospitality - Gurgaon","Leisure Inn West Gurgaon, 17/6, Old Delhi Road, Sector 14, Gurgaon",,"Sector 14","Gurgaon",,"28.4803747","77.0479103","Haryana",,,"1","1","1","1","1","1","1","1",,,"4238","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5239","Oyster - Chandigarh","Hotel Oyster,sco 1-2-3",,"Sector 17","Chandigarh",,"30.7333148","76.7794179","Punjab",,,"1","1","1","1","1","1","1","1",,,"4239","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5240","Ozaa - Banglore","Oakwood Premier Prestige, UB City, Vittal Mallya Road, Lavelle Road, Bangalore",,,"Bengaluru",,"12.9712254","77.5978657","Karnataka",,,"1","1","1","1","1","1","1","1",,,"4240","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5241","Pacific Asia - Delhi","G3, Casade Shopping Centre, Netaji Subhash Place, New Delhi",,"Pitampura","New Delhi",,"28.6961009","77.1527008","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4241","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5242","Panaromic - The Atrium - Faridabad","Shooting Range Road, Faridabad",,,"Faridabad",,"28.4898089","77.283448","Haryana",,,"1","1","1","1","1","1","1","1",,,"4242","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5243","Panchavati Gaurav","20-21, Cyber Hub, DLF Cyber City, Gurgaon, Haryana, 122002",,"Sector 24","Gurgaon",,"28.4949762","77.0895421","Haryana",,,"1","1","1","1","1","1","1","1",,,"4243","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5244","Paprika Restaurant - Mumbai","Club Emerald, Swastik Park,Chembur, Mumbai",,"Chembur","Mumbai",,"19.0552812","72.8892082","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4244","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5245","Pasha Bar & Grill- Bangalore","Alila Hotel, Whitefield Main Road, Bangalore",,,"Bengaluru",,"12.990873","77.7218899","Karnataka",,,"1","1","1","1","1","1","1","1",,,"4245","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5246","Pastry Shop- Lalit Mumbai","The Lalit Mumbai, Sahar Airport Road, Andheri East, Mumbai, 400059",,"Andheri East","Mumbai",,"19.1108512","72.8734664","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4246","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5247","Patio - Hotel Kanha Shyam - Allahabad","Hotel Kanha Shyam, Civil Lines, Allahabad",,"Civil Lines","Allahabad",,"25.4563273","81.8360977","Uttar Pradesh",,,"1","1","1","1","1","1","1","1",,,"4247","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5248","Pavillion - Hyderabad","#15 to 18, Lumbini Layout,, Gachibowli, Hyderabad - 32",,,"Hyderabad",,"17.430236","78.374882","Telangana",,,"1","1","1","1","1","1","1","1",,,"4248","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5249","PCO - Delhi","D 4, D Block Market, Vasant Vihar, New Delhi",,"Mayapuri","New Delhi",,"28.6341880","77.1211170","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4249","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5250","Peacock  - Hotel Glitz - Jaipur","Hotel Glitz, Sitaram Park, Near Bramhpuri Police Station, Amer Road, Jaipur",,,"Jaipur",,"26.9540532","75.842311","Rajasthan",,,"1","1","1","1","1","1","1","1",,,"4250","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5251","Pepper mint - Banglore","No.75/2, Bellandur Main Rd, Bellandur",,"Bellandur","Bengaluru",,"12.9226632","77.6754785","Karnataka",,,"1","1","1","1","1","1","1","1",,,"4251","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5252","Persian Darbar - Mumbai","Shop 101 - 102, Noori Baug, Andheri Kurla Road, Marol Naka,Andheri East, Mumbai, 400023",,,"Mumbai",,"18.9760939","72.8337763","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4252","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5253","Picante Restaurant - Mumbai","401, Akruti Skypark, Near Mahalaxmi Temple, Breach Candy, Mumbai, 400023",,,"Mumbai",,"18.9751401","72.8061685","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4253","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5254","Pickles - Souvenir Hotel - Jaipur","Souvenir Hotel, New Atish Market,, Gopalpura By Pass, Mansarovar, Jaipur",,"Mansarovar","Jaipur",,"26.8496828","75.7691863","Rajasthan",,,"1","1","1","1","1","1","1","1",,,"4254","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5255","Pink Pepper - The lark - Banglore","#19, Vidyanagar, hosur road, bommasandra",,,"Bengaluru",,"12.8217136","77.6871318","Karnataka",,,"1","1","1","1","1","1","1","1",,,"4255","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5256","Pinxx- Regenta Central Jaipur - Jaipur","Regenta Central Jaipur, Opposite Jal Market Amer Road, Jaipur",,,"Jaipur",,"26.9540532","75.842311","Rajasthan",,,"1","1","1","1","1","1","1","1",,,"4256","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5257","Pioneer's Flavours of China - Delhi","H 40, Outer Circle, Cannaught Place, New Delhi",,"Connaught Place","New Delhi",,"28.6321995","77.2165075","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4257","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5258","Pit Stop - Delhi","House no 1965, 1st Floor, Kingways Cam, Outram Line, New Delhi",,"Mukherjee Nagar","New Delhi",,"28.7047750","77.2053070","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4258","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5259","Piunjabi Nawab - Best Western Tarus Hotel - Delhi","Best Western Tarus Hotel, IGI Airport Road, Mahipalpur, NH *, New Delhi",,,"New Delhi",,"28.6139391","77.2090212","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4259","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5260","Pizza Hut","A-2, Ground Floor,Cyber Greens, Dlf Phase 3, Gurgaon, Haryana, 122002",,"Sector 24","Gurgaon",,"28.4916812","77.094897","Haryana",,,"1","1","1","1","1","1","1","1",,,"4260","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5261","Platinum Lounge - Delhi","G 17, Star City Mall, Mayur Vihar, Phase 1, New Delhi, 110092",,,"New Delhi",,"28.6362211","77.2922332","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4261","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5262","Pluto's - Delhi","Pluto's Opposite Sector b, Pocket 4, Aruna Asaf Ali Road, Vasant Kunj, New Delhi",,"Vasant Kunj","New Delhi",,"28.5224464","77.1681020","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4262","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5263","Pomodoro - Piccadily Hotels - Delhi","Piccadily Hotel, Janak Puri, New Delhi",,"Janakpuri","New Delhi",,"28.6218990","77.0878385","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4263","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5264","Poolside - Mumbai","Ramada Hotel Palm Grove, JuhuBeach Road, Juhu, Mumbai",,"Juhu","Mumbai",,"19.0988210","72.8320717","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4264","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5265","Poolside - The Resort - Mumbai","The Resort, Aksa Beach, Madh-Marve Road, Malad West, Mumbai",,"Marve","Mumbai",,"19.1922290","72.7985279","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4265","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5266","Poolside Dinner - Banglore","#14, Bhattrahalli, Old Madras Road, KR Puram, 560049",,,"Bengaluru",,"13.0272189","77.5438951","Karnataka",,,"1","1","1","1","1","1","1","1",,,"4266","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5267","Poolside Pizzeria - Keys Hotel","CTS 182, Gautam Road, Satara, Mahabaleshwar, Maharashtra, 412806",,,"Mahabaleshwar",,"17.9236769","73.6693122","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4267","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5268","Poush Essence Of Kashmir - Mumbai","Level 1, Big Shopping Centre, Ghodbunder Road,Owale, Thane West, Mumbai",,"Thane West","Thane",,"19.2266605","72.9838366","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4268","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5269","Priviledge- New Delhi","A 12, Vishal Enclave, Main Najafgarh Road, Near Metro Pillar No. 408, Rajouri Garden, New Delhi",,"Rajouri Garden","New Delhi",,"28.6415294","77.1209145","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4269","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5270","Puma Social Club","777/H, 100 ft road, HAL, 2nd stage, Indiranagar, Bangalore, 560038",,"Indiranagar","Bengaluru",,"12.9672385","77.6413897","Karnataka",,,"1","1","1","1","1","1","1","1",,,"4270","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5271","Punjabi Nawab Bar - Best Western Tarus Hotel - Delhi","Best Western Tarus Hotel, IGI Airport Road, Mahipalpur, NH *, New Delhi",,,"New Delhi",,"28.6139391","77.2090212","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4271","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5272","Punjabi Nawab- New Delhi","IGI Airport Road, Mahipalpur, N H 8, New Delhi",,"Indira Gandhi International Airport","New Delhi",,"28.5433060","77.1189031","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4272","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5273","Purple Bar - Banglore","B8, 68/1, S C Road, Near Anand Roa Circle, Bangalore",,"Gandhi Nagar","Bengaluru",,"12.9754431","77.5790321","Karnataka",,,"1","1","1","1","1","1","1","1",,,"4273","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5274","Pyramid - Souvenir Hotel - jaipur","Souvenir Hotel, New Atish Market,, Gopalpura By Pass, Mansarovar, Jaipur",,"Mansarovar","Jaipur",,"26.8496828","75.7691863","Rajasthan",,,"1","1","1","1","1","1","1","1",,,"4274","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5275","Q Deck- Mumbai","22, V P Road, Bandra Station",,"Bandra East","Mumbai",,"19.0579138","72.8412427","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4275","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5276","Quesa Lounge - Noida","G 12, 1st Floor, Sector 18, Noida",,"Kavi Nagar","Ghaziabad",,"28.6703751","77.4550627","Uttar Pradesh",,,"1","1","1","1","1","1","1","1",,,"4276","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5277","Quote - Delhi","44, Regal Complex, 2nd Floor, Outer Circle, Cannaught Place, New Delhi",,"Connaught Place","New Delhi",,"28.6305654","77.2173323","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4277","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5278","R 1 Lounge - Delhi","14A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",,"Karol Bagh","New Delhi",,"28.6459015","77.1876075","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4278","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5279","Raas- New Delhi","9A, Hauz Khas Village, New Delhi",,"Siri Fort","New Delhi",,"28.5480639","77.2247081","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4279","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5280","Raj Mahal Restaurant - Hotel Glitz - Jaipur","K 6, Ashok Marg, Opposite BSNL Office, C Scheme, Jaipur",,"Ashok Nagar","Jaipur",,"26.9132858","75.8034465","Rajasthan",,,"1","1","1","1","1","1","1","1",,,"4280","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5281","Ramla's- New Delhi","Ground Floor, Building No. 9B, DLF Cyber City, Phase 3, Gurgoan",,,"Goa",,"28.4952073","77.0931291","Goa",,,"1","1","1","1","1","1","1","1",,,"4281","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5282","Ramlas Rock in Bar - Gurgaon","GF, Building No. 9B, DLF Cyber City, Phase 3, Gurgaon",,,"Gurgaon",,"28.4594965","77.0266383","Haryana",,,"1","1","1","1","1","1","1","1",,,"4282","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5283","Rang Mahal - Hotel K K Royal - Jaipur","Hotel K K Royal, Amber Road, Amba,, Jaipur",,,"Jaipur",,"26.9124336","75.7872709","Rajasthan",,,"1","1","1","1","1","1","1","1",,,"4283","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5284","Rays Cafe and Pizzeria- Mumbai","Gazebo House, 133, Hill Road, Bandra West, Mumbai",,"Bandra West","Mumbai",,"19.0606917","72.8362497","Maharashtra",,,"1","1","1","1","1","1","1","1",,,"4284","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
"5285","Red - New Delhi","S 15, Green Park Extension, Uphaar Cinema Complex, New Delhi",,"Green Park","New Delhi",,"28.5574192","77.2050583","New Delhi",,,"1","1","1","1","1","1","1","1",,,"4285","2016-02-01",,"Y","Data Upload","Amex","Monish",,"0000-00-00 00:00:00"
